Title,Text,Time,Url
Российской угольной отрасли грозит банкротство из-за убытков — СМИ,"© Reuters.
Investing.com — Падение мировых цен на уголь и фискальные изъятия привели к убыткам угольной отрасли в 34 млрд руб. в этом году, пишет «Коммерсант» со ссылкой на подсчеты в АЦ ТЭК.уголь и фискальные изъятия привели к убыткам угольной отрасли в 34 млрд руб. в этом году, «Коммерсант» со ссылкой на подсчеты в АЦ ТЭК. 
На этом фоне Минэнерго обсуждает список антикризисных мер, среди которых заключение новых соглашений о вывозе угля и скидки на тарифы ОАО РЖД. Участники рынка вынуждены в таких условиях увеличивать инвестиции из-за усложнения цепочек поставок оборудования в связи с санкциями.
Угольная отрасль на фоне падения цен стоит на грани банкротства, говорится в октябрьской презентации АЦ ТЭК. По данным аналитиков, в 2024 году отрасль стала единственной убыточной в РФ. Убыток до налогообложения оценивается в 34 млрд руб. против 783 млрд руб. и 357 млрд руб. прибыли в 2022 и 2023 годах.
По данным аналитического центра, фискальные и тарифные меры, введенные в период высоких цен на уголь, привели к изъятию 500 млрд руб.
Так, предлагается продлить на 2025 год соглашения по вывозу угля на экспорт из Кузбасса, Хакасии, Бурятии, Тувы, Якутии и Иркутской области. Также Минэнерго выступает за заключение аналогичного соглашения для вывоза угля из Новосибирской области в порты северо-запада и юга в объеме 20 млн тонн. В «Сибантраците» не предоставили комментариев.
«Очевидно, что угольная отрасль начинает пикировать», — отмечает руководитель направления консалтинга NEFT Research Александр Котов.
«Очевидно, что угольная отрасль начинает пикировать», — отмечает руководитель направления консалтинга NEFT Research Александр Котов.
По прогнозам NEFT Research, добыча угля по итогам 2024 года сократится до около 425 млн тонн против 439 млн тонн в 2023 году, а экспорт опустится ниже 200 млн тонн с примерно 213 млн тонн годом ранее.
Снижение экспортных цен на российский уголь на фоне усиления санкционного давления и затоваривания складов потребителей в Китае и Индии привело к сокращению экспортной выручки российских экспортеров угля более чем на 400 млрд руб. за последние два года, отмечает аналитик.","28.10.2024, 10:37",https://ru.investing.com/news/commodities-news/article-2546688
Акции добывающих компаний и индекс Мосбиржи летят вниз после санкций США,"© Reuters.
Investing.com — Минфин США объявил о расширении санкций против России, в новый список попали почти 400 физических и юридических лиц и организаций.о расширении санкций против России, в новый список попали почти 400 физических и юридических лиц и организаций. 
Целью новых ограничений в Вашингтоне назвали подрыв цепочек поставок и финансовых каналов для военно-промышленного комплекса России. В частности, в список попали более 100 физлиц и компаний из 16 стран, которых США обвиняют в помощи в обходе санкций. Среди них есть представители Китая, Швейцарии, Турции и ОАЭ.
В числе организаций, попавших под ограничения, разработчики программных обеспечений для финансового сектора АТОЛ, «Диасофт» и «Центр финансовых технологий» (ЦФТ). Также среди попавших под санкции структуры холдинга Evraz, в частности, угольные компании «Распадская (MCX:RASP)» и «Южкузбассуголь», Нижнетагильский и Западно-Сибирский металлургические комбинаты, Evraz Market. Сам Evraz с мая 2022 года находится под санкциями Великобритании.RASP )» и «Южкузбассуголь», Нижнетагильский и Западно-Сибирский металлургические комбинаты, Evraz Market. Сам Evraz с мая 2022 года находится под санкциями Великобритании.","23.08.2024, 18:28",https://ru.investing.com/news/economy-news/article-2489558
Рынок акций Московской биржи по состоянию на 16:00 мск 28 февраля растет,"© Reuters. Рынок акций Московской биржи по состоянию на 16:00 мск 28 февраля растет

Индекс РТС нестабилен, явной тенденции нет. По состоянию на 16:00 мск индекс РТС повысился на 2,62 пункта (0,277%) по сравнению с закрытием предыдущего торгового дня и составляет 947,91 пункта. Максимальное значение к текущему моменту - 952,03 (+0,71%) пункта, минимальное - 941,37 (-0,41%) пункта.РТС нестабилен, явной тенденции нет. По состоянию на 16:00 мск индекс РТС повысился на 2,62 пункта (0,277%) по сравнению с закрытием предыдущего торгового дня и составляет 947,91 пункта. Максимальное значение к текущему моменту - 952,03 (+0,71%) пункта, минимальное - 941,37 (-0,41%) пункта. 
Торги идут с обычной активностью. Объем торгов по акциям на ФБ ММВБ на 16:00 составил 34174,61 млн рублей, что примерно на 10% выше среднего уровня за последний месяц.
Цены на 67% бумаг, торгующихся в секторе Основных торгов ФБ ММВБ, выросли, 26% акций - снизились.

Лидеры роста:

КАМАЗ (MCX:KMAZ) - цена 111,7 руб. (+2,85%), оборот 410,81 млн. руб.KMAZ ) - цена 111,7 руб. (+2,85%), оборот 410,81 млн. руб. 

ЛУКОЙЛ (MCX:LKOH) - цена 4011,5 руб. (+2,78%), оборот 2815,04 млн. руб.LKOH ) - цена 4011,5 руб. (+2,78%), оборот 2815,04 млн. руб. 

СОЛЛЕРС (MCX:SVAV) - цена 231,5 руб. (+2,43%), оборот 22,27 млн. руб.SVAV ) - цена 231,5 руб. (+2,43%), оборот 22,27 млн. руб. 

Распадская (MCX:RASP) - цена 261,6 руб. (+2,25%), оборот 277,04 млн. руб.RASP ) - цена 261,6 руб. (+2,25%), оборот 277,04 млн. руб. 

Татнфт3ао (MCX:TATN) - цена 323,1 руб. (+2,21%), оборот 1328,72 млн. руб.TATN ) - цена 323,1 руб. (+2,21%), оборот 1328,72 млн. руб. 

Лидеры падения:

МРСКЦП - цена 0,2041 руб. (-1,35%), оборот 41,9 млн. руб.

ПолюсЗолот (MCX:PLZL) - цена 8771,5 руб. (-1,2%), оборот 1161,13 млн. руб.PLZL ) - цена 8771,5 руб. (-1,2%), оборот 1161,13 млн. руб. 

ЛСРао (MCX:LSRG) - цена 473,8 руб. (-0,92%), оборот 40,49 млн. руб.LSRG ) - цена 473,8 руб. (-0,92%), оборот 40,49 млн. руб. 

МРСКЦентр - цена 0,2682 руб. (-0,81%), оборот 15,24 млн. руб.

Аэрофлот (MCX:AFLT) - цена 28,19 руб. (-0,46%), оборот 124,1 млн. руб.AFLT ) - цена 28,19 руб. (-0,46%), оборот 124,1 млн. руб. 

Цены остальных активно торгуемых акций:

Сбербанк (MCX:SBER) - цена 169,45 руб. (-0,29%), оборот 11493,92 млн. руб.SBER ) - цена 169,45 руб. (-0,29%), оборот 11493,92 млн. руб. 

ГАЗПРОМао (MCX:GAZP) - цена 156,91 руб. (+0,36%), оборот 1979,16 млн. руб.GAZP ) - цена 156,91 руб. (+0,36%), оборот 1979,16 млн. руб. 

СевСт-ао - цена 1057,4 руб. (-0,34%), оборот 869,14 млн. руб.

Сбербанк-п (MCX:SBER_p) - цена 167,27 руб. (-0,24%), оборот 791,41 млн. руб.SBER_p ) - цена 167,27 руб. (-0,24%), оборот 791,41 млн. руб. 

МосБиржа - цена 115,44 руб. (+0,03%), оборот 704,43 млн. руб.


Источник данных - ЗАО ""Фондовая биржа ММВБ""
Это автоматическое сообщение.","28.02.2023, 16:15",https://ru.investing.com/news/stock-market-news/article-2233336
Рынок акций Московской биржи по состоянию на 13:00 мск 28 февраля растет,"© Reuters. Рынок акций Московской биржи по состоянию на 13:00 мск 28 февраля растет

Индекс РТС нестабилен, явной тенденции нет. По состоянию на 13:00 мск индекс РТС повысился на 2,79 пункта (0,295%) по сравнению с закрытием предыдущего торгового дня и составляет 948,08 пункта. Максимальное значение к текущему моменту - 952,03 (+0,71%) пункта, минимальное - 941,37 (-0,41%) пункта.РТС нестабилен, явной тенденции нет. По состоянию на 13:00 мск индекс РТС повысился на 2,79 пункта (0,295%) по сравнению с закрытием предыдущего торгового дня и составляет 948,08 пункта. Максимальное значение к текущему моменту - 952,03 (+0,71%) пункта, минимальное - 941,37 (-0,41%) пункта. 
Торги идут с обычной активностью. Объем торгов по акциям на ФБ ММВБ на 13:00 составил 22473,84 млн рублей, что примерно на 10% выше среднего уровня за последний месяц.
Цены на 71% бумаг, торгующихся в секторе Основных торгов ФБ ММВБ, выросли, 24% акций - снизились.

Лидеры роста:

КАМАЗ (MCX:KMAZ) - цена 112,3 руб. (+3,41%), оборот 345,03 млн. руб.KMAZ ) - цена 112,3 руб. (+3,41%), оборот 345,03 млн. руб. 

СОЛЛЕРС (MCX:SVAV) - цена 233 руб. (+3,1%), оборот 18,8 млн. руб.SVAV ) - цена 233 руб. (+3,1%), оборот 18,8 млн. руб. 

МРСКУр - цена 0,1896 руб. (+2,6%), оборот 31,34 млн. руб.

Распадская (MCX:RASP) - цена 262,4 руб. (+2,56%), оборот 198,18 млн. руб.RASP ) - цена 262,4 руб. (+2,56%), оборот 198,18 млн. руб. 

Э.ОНРоссия - цена 1,599 руб. (+1,78%), оборот 84,17 млн. руб.

Лидеры падения:

БСПао (MCX:BSPB) - цена 107,95 руб. (-0,74%), оборот 18,76 млн. руб.BSPB ) - цена 107,95 руб. (-0,74%), оборот 18,76 млн. руб. 

ДетскийМир (MCX:DSKY) - цена 69,36 руб. (-0,34%), оборот 3,14 млн. руб.DSKY ) - цена 69,36 руб. (-0,34%), оборот 3,14 млн. руб. 

Транснфап - цена 91100 руб. (-0,33%), оборот 32,3 млн. руб.

МРСКСЗ - цена 0,0303 руб. (-0,33%), оборот 1,94 млн. руб.

МРСКЦП - цена 0,2063 руб. (-0,29%), оборот 30,43 млн. руб.

Цены остальных активно торгуемых акций:

Сбербанк (MCX:SBER) - цена 169,83 руб. (-0,07%), оборот 8169,69 млн. руб.SBER ) - цена 169,83 руб. (-0,07%), оборот 8169,69 млн. руб. 

ГАЗПРОМао (MCX:GAZP) - цена 156,3 руб. (-0,03%), оборот 1350,65 млн. руб.GAZP ) - цена 156,3 руб. (-0,03%), оборот 1350,65 млн. руб. 

ЛУКОЙЛ (MCX:LKOH) - цена 3955 руб. (+1,33%), оборот 907,67 млн. руб.LKOH ) - цена 3955 руб. (+1,33%), оборот 907,67 млн. руб. 

Татнфт3ао (MCX:TATN) - цена 320,4 руб. (+1,36%), оборот 823,3 млн. руб.TATN ) - цена 320,4 руб. (+1,36%), оборот 823,3 млн. руб. 

СевСт-ао - цена 1062,8 руб. (+0,17%), оборот 682,9 млн. руб.


Источник данных - ЗАО ""Фондовая биржа ММВБ""
Это автоматическое сообщение.","28.02.2023, 13:15",https://ru.investing.com/news/stock-market-news/article-2233139
Рынок акций Московской биржи по состоянию на 10:30 мск 28 февраля растет,"© Reuters. Рынок акций Московской биржи по состоянию на 10:30 мск 28 февраля растет

По состоянию на 10:30 мск индекс РТС повысился на 0,87 пункта (0,092%) по сравнению с закрытием предыдущего торгового дня и составляет 946,16 пункта.РТС повысился на 0,87 пункта (0,092%) по сравнению с закрытием предыдущего торгового дня и составляет 946,16 пункта. 
Торги идут с активностью выше средней. Объем торгов по акциям на ФБ ММВБ на 10:30 составил 4377,84 млн рублей, что примерно на 50% выше среднего уровня за последний месяц.

Лидеры роста:

КАМАЗ (MCX:KMAZ) - цена 111,7 руб. (+2,85%), оборот 147,69 млн. руб.KMAZ ) - цена 111,7 руб. (+2,85%), оборот 147,69 млн. руб. 

Распадская (MCX:RASP) - цена 262,4 руб. (+2,56%), оборот 71,15 млн. руб.RASP ) - цена 262,4 руб. (+2,56%), оборот 71,15 млн. руб. 

СОЛЛЕРС (MCX:SVAV) - цена 231 руб. (+2,21%), оборот 4,22 млн. руб.SVAV ) - цена 231 руб. (+2,21%), оборот 4,22 млн. руб. 

Э.ОНРоссия - цена 1,597 руб. (+1,65%), оборот 16,48 млн. руб.

ТМКао (MCX:TRMK) - цена 88,42 руб. (+1,47%), оборот 9,09 млн. руб.TRMK ) - цена 88,42 руб. (+1,47%), оборот 9,09 млн. руб. 

Лидеры падения:

Верхнесалд (MCX:VSMO) - цена 47780 руб. (-0,71%), оборот 2,88 млн. руб.VSMO ) - цена 47780 руб. (-0,71%), оборот 2,88 млн. руб. 

МРСКЦП - цена 0,2062 руб. (-0,34%), оборот 8,84 млн. руб.

ДетскийМир (MCX:DSKY) - цена 69,52 руб. (-0,11%), оборот 0,4 млн. руб.DSKY ) - цена 69,52 руб. (-0,11%), оборот 0,4 млн. руб. 

Цены остальных активно торгуемых акций:

Сбербанк (MCX:SBER) - цена 171,32 руб. (+0,81%), оборот 1852,17 млн. руб.SBER ) - цена 171,32 руб. (+0,81%), оборот 1852,17 млн. руб. 

ГАЗПРОМао (MCX:GAZP) - цена 157,81 руб. (+0,94%), оборот 346,94 млн. руб.GAZP ) - цена 157,81 руб. (+0,94%), оборот 346,94 млн. руб. 

Yandex (MCX:YNDX) - цена 2034,8 руб. (+1,36%), оборот 146,64 млн. руб.YNDX ) - цена 2034,8 руб. (+1,36%), оборот 146,64 млн. руб. 

Сбербанк-п (MCX:SBER_p) - цена 168,79 руб. (+0,67%), оборот 132,26 млн. руб.SBER_p ) - цена 168,79 руб. (+0,67%), оборот 132,26 млн. руб. 

СевСт-ао - цена 1069 руб. (+0,75%), оборот 125,23 млн. руб.


Источник данных - ЗАО ""Фондовая биржа ММВБ""
Это автоматическое сообщение.","28.02.2023, 10:27",https://ru.investing.com/news/stock-market-news/article-2233032
Рынок акций Московской биржи по состоянию на 10:30 мск 27 февраля растет,"© Reuters. Рынок акций Московской биржи по состоянию на 10:30 мск 27 февраля растет

По состоянию на 10:30 мск индекс РТС повысился на 10,9 пункта (1,192%) по сравнению с закрытием предыдущего торгового дня и составляет 925,06 пункта.РТС повысился на 10,9 пункта (1,192%) по сравнению с закрытием предыдущего торгового дня и составляет 925,06 пункта. 
Торги идут с активностью ниже средней. Объем торгов по акциям на ФБ ММВБ на 10:30 составил 2350,89 млн рублей, что примерно на 20% ниже среднего уровня за последний месяц.

Лидеры роста:

Аптеки36и6 - цена 13,88 руб. (+7,8%), оборот 59,29 млн. руб.

Распадская (MCX:RASP) - цена 252,15 руб. (+1,53%), оборот 29,57 млн. руб.RASP ) - цена 252,15 руб. (+1,53%), оборот 29,57 млн. руб. 

Мечелао (MCX:MTLR) - цена 123,38 руб. (+1,1%), оборот 25,97 млн. руб.MTLR ) - цена 123,38 руб. (+1,1%), оборот 25,97 млн. руб. 

Мечелап - цена 158,15 руб. (+0,8%), оборот 7,2 млн. руб.

Верхнесалд (MCX:VSMO) - цена 48160 руб. (+0,75%), оборот 0,48 млн. руб.VSMO ) - цена 48160 руб. (+0,75%), оборот 0,48 млн. руб. 

Лидеры падения:

Polymetal (MCX:POLY) - цена 473,5 руб. (-1,52%), оборот 67,11 млн. руб.POLY ) - цена 473,5 руб. (-1,52%), оборот 67,11 млн. руб. 

ТГК-14 - цена 0,00339 руб. (-1,45%), оборот 0,79 млн. руб.

iQIWI - цена 452 руб. (-1,42%), оборот 2,46 млн. руб.

Yandex (MCX:YNDX) - цена 1960 руб. (-1,34%), оборот 158,17 млн. руб.YNDX ) - цена 1960 руб. (-1,34%), оборот 158,17 млн. руб. 

FIVE-гдр - цена 1443,5 руб. (-1,27%), оборот 11,32 млн. руб.

Цены остальных активно торгуемых акций:

Сбербанк (MCX:SBER) - цена 163,76 руб. (-0,33%), оборот 609,08 млн. руб.SBER ) - цена 163,76 руб. (-0,33%), оборот 609,08 млн. руб. 

ГАЗПРОМао (MCX:GAZP) - цена 154,69 руб. (+0,3%), оборот 154,12 млн. руб.GAZP ) - цена 154,69 руб. (+0,3%), оборот 154,12 млн. руб. 

ПолюсЗолот (MCX:PLZL) - цена 8738 руб. (-0,57%), оборот 110,2 млн. руб.PLZL ) - цена 8738 руб. (-0,57%), оборот 110,2 млн. руб. 

СевСт-ао - цена 1037 руб. (-0,44%), оборот 108,64 млн. руб.

RUSALplc - цена 39,11 руб. (-0,69%), оборот 62,99 млн. руб.


Источник данных - ЗАО ""Фондовая биржа ММВБ""
Это автоматическое сообщение.","27.02.2023, 10:27",https://ru.investing.com/news/stock-market-news/article-2232375
Рынок акций Московской биржи по состоянию на 16:00 мск 24 февраля снижается,"© Reuters. Рынок акций Московской биржи по состоянию на 16:00 мск 24 февраля снижается

Индекс РТС стабилизируется после снижения. По состоянию на 16:00 мск индекс РТС понизился на 14,16 пункта (1,524%) по сравнению с закрытием предыдущего торгового дня и составляет 915,27 пункта. Максимальное значение к текущему моменту - 931,76 (+0,25%) пункта, минимальное - 910,81 (-2%) пункта.РТС стабилизируется после снижения. По состоянию на 16:00 мск индекс РТС понизился на 14,16 пункта (1,524%) по сравнению с закрытием предыдущего торгового дня и составляет 915,27 пункта. Максимальное значение к текущему моменту - 931,76 (+0,25%) пункта, минимальное - 910,81 (-2%) пункта. 
Торги идут с активностью ниже средней. Объем торгов по акциям на ФБ ММВБ на 16:00 составил 17650,74 млн рублей, что примерно на 40% ниже среднего уровня за последний месяц.
Цены на 41% бумаг, торгующихся в секторе Основных торгов ФБ ММВБ, снизились, 52% акций - выросли.

Лидеры падения:

БСПао (MCX:BSPB) - цена 111,88 руб. (-3,39%), оборот 99,32 млн. руб.BSPB ) - цена 111,88 руб. (-3,39%), оборот 99,32 млн. руб. 

МРСКСиб - цена 0,299 руб. (-1,32%), оборот 1,95 млн. руб.

АЛРОСАао (MCX:ALRS) - цена 59,29 руб. (-1,1%), оборот 1227,25 млн. руб.ALRS ) - цена 59,29 руб. (-1,1%), оборот 1227,25 млн. руб. 

RUSALplc - цена 39,68 руб. (-0,92%), оборот 177,51 млн. руб.

МРСКВол - цена 0,0292 руб. (-0,85%), оборот 2,67 млн. руб.

Лидеры роста:

РуссНфтао - цена 92 руб. (+2,68%), оборот 157,94 млн. руб.

Аптеки36и6 - цена 13,1 руб. (+1,71%), оборот 35,41 млн. руб.

Распадская (MCX:RASP) - цена 248,5 руб. (+1,41%), оборот 116,67 млн. руб.RASP ) - цена 248,5 руб. (+1,41%), оборот 116,67 млн. руб. 

МосБиржа - цена 109,73 руб. (+1,04%), оборот 311,51 млн. руб.

ФосАгроао (MCX:PHOR) - цена 6738 руб. (+0,97%), оборот 224,94 млн. руб.PHOR ) - цена 6738 руб. (+0,97%), оборот 224,94 млн. руб. 

Цены остальных активно торгуемых акций:

Сбербанк (MCX:SBER) - цена 163,77 руб. (+0,24%), оборот 4478,36 млн. руб.SBER ) - цена 163,77 руб. (+0,24%), оборот 4478,36 млн. руб. 

ПолюсЗолот (MCX:PLZL) - цена 8739,5 руб. (-0,04%), оборот 1165,07 млн. руб.PLZL ) - цена 8739,5 руб. (-0,04%), оборот 1165,07 млн. руб. 

ГАЗПРОМао (MCX:GAZP) - цена 154,14 руб. (-0,75%), оборот 1060,97 млн. руб.GAZP ) - цена 154,14 руб. (-0,75%), оборот 1060,97 млн. руб. 

СевСт-ао - цена 1034,6 руб. (+0,86%), оборот 754,85 млн. руб.

ММК (MCX:MAGN) - цена 38,67 руб. (-0,34%), оборот 566,86 млн. руб.MAGN ) - цена 38,67 руб. (-0,34%), оборот 566,86 млн. руб. 


Источник данных - ЗАО ""Фондовая биржа ММВБ""
Это автоматическое сообщение.","24.02.2023, 16:15",https://ru.investing.com/news/stock-market-news/article-2231828
Рынок акций Московской биржи по состоянию на 14:30 мск 24 февраля снижается,"© Reuters. Рынок акций Московской биржи по состоянию на 14:30 мск 24 февраля снижается

К середине дня индекс РТС продолжает снижаться. По состоянию на 14:30 мск индекс РТС понизился на 15,03 пункта (1,617%) по сравнению с закрытием предыдущего торгового дня и составляет 914,4 пункта. Максимальное значение к текущему моменту - 931,76 (+0,25%) пункта, минимальное - 911,81 (-1,9%) пункта.РТС продолжает снижаться. По состоянию на 14:30 мск индекс РТС понизился на 15,03 пункта (1,617%) по сравнению с закрытием предыдущего торгового дня и составляет 914,4 пункта. Максимальное значение к текущему моменту - 931,76 (+0,25%) пункта, минимальное - 911,81 (-1,9%) пункта. 
Торги идут с активностью ниже средней. Объем торгов по акциям на ФБ ММВБ на 14:30 составил 14858,21 млн рублей, что примерно на 40% ниже среднего уровня за последний месяц.
Цены на 29% бумаг, торгующихся в секторе Основных торгов ФБ ММВБ, снизились, 64% акций - выросли.

Лидеры падения:

БСПао (MCX:BSPB) - цена 111,95 руб. (-3,33%), оборот 89,28 млн. руб.BSPB ) - цена 111,95 руб. (-3,33%), оборот 89,28 млн. руб. 

МРСКСиб - цена 0,299 руб. (-1,32%), оборот 1,8 млн. руб.

АЛРОСАао (MCX:ALRS) - цена 59,17 руб. (-1,3%), оборот 1060,54 млн. руб.ALRS ) - цена 59,17 руб. (-1,3%), оборот 1060,54 млн. руб. 

RUSALplc - цена 39,765 руб. (-0,71%), оборот 162,75 млн. руб.

ВТБао (MCX:VTBR) - цена 0,016255 руб. (-0,52%), оборот 147,35 млн. руб.VTBR ) - цена 0,016255 руб. (-0,52%), оборот 147,35 млн. руб. 

Лидеры роста:

РуссНфтао - цена 91,6 руб. (+2,23%), оборот 150,31 млн. руб.

Аптеки36и6 - цена 13,1 руб. (+1,71%), оборот 9,42 млн. руб.

iQIWI - цена 458,5 руб. (+1,44%), оборот 8,55 млн. руб.

Распадская (MCX:RASP) - цена 248,5 руб. (+1,41%), оборот 110,27 млн. руб.RASP ) - цена 248,5 руб. (+1,41%), оборот 110,27 млн. руб. 

МосБиржа - цена 109,95 руб. (+1,24%), оборот 293,2 млн. руб.

Цены остальных активно торгуемых акций:

Сбербанк (MCX:SBER) - цена 163,81 руб. (+0,27%), оборот 3911,77 млн. руб.SBER ) - цена 163,81 руб. (+0,27%), оборот 3911,77 млн. руб. 

ПолюсЗолот (MCX:PLZL) - цена 8781 руб. (+0,43%), оборот 986,09 млн. руб.PLZL ) - цена 8781 руб. (+0,43%), оборот 986,09 млн. руб. 

ГАЗПРОМао (MCX:GAZP) - цена 154,75 руб. (-0,36%), оборот 838,74 млн. руб.GAZP ) - цена 154,75 руб. (-0,36%), оборот 838,74 млн. руб. 

СевСт-ао - цена 1036,6 руб. (+1,05%), оборот 631,49 млн. руб.

ММК (MCX:MAGN) - цена 38,905 руб. (+0,27%), оборот 473,88 млн. руб.MAGN ) - цена 38,905 руб. (+0,27%), оборот 473,88 млн. руб. 


Источник данных - ЗАО ""Фондовая биржа ММВБ""
Это автоматическое сообщение.","24.02.2023, 14:45",https://ru.investing.com/news/stock-market-news/article-2231789
Рынок акций Московской биржи по состоянию на 13:00 мск 24 февраля движется разнонаправленно,"© Reuters. Рынок акций Московской биржи по состоянию на 13:00 мск 24 февраля движется разнонаправленно

К середине дня индекс РТС начал снижаться. По состоянию на 13:00 мск индекс РТС понизился на 3,65 пункта (0,393%) по сравнению с закрытием предыдущего торгового дня и составляет 925,78 пункта. Максимальное значение к текущему моменту - 931,76 (+0,25%) пункта, минимальное - 923,17 (-0,67%) пункта.РТС начал снижаться. По состоянию на 13:00 мск индекс РТС понизился на 3,65 пункта (0,393%) по сравнению с закрытием предыдущего торгового дня и составляет 925,78 пункта. Максимальное значение к текущему моменту - 931,76 (+0,25%) пункта, минимальное - 923,17 (-0,67%) пункта. 
Торги идут с активностью ниже средней. Объем торгов по акциям на ФБ ММВБ на 13:00 составил 10598,24 млн рублей, что примерно на 50% ниже среднего уровня за последний месяц.
Цены на 71% бумаг, торгующихся в секторе Основных торгов ФБ ММВБ, выросли, 23% акций - снизились.

Лидеры роста:

РуссНфтао - цена 92,1 руб. (+2,79%), оборот 136,94 млн. руб.

ТГК-14 - цена 0,00349 руб. (+1,75%), оборот 2,4 млн. руб.

МосБиржа - цена 110,47 руб. (+1,72%), оборот 206 млн. руб.

СевСт-ао - цена 1042,8 руб. (+1,66%), оборот 443,91 млн. руб.

Распадская (MCX:RASP) - цена 249,1 руб. (+1,65%), оборот 91,34 млн. руб.RASP ) - цена 249,1 руб. (+1,65%), оборот 91,34 млн. руб. 

Лидеры падения:

БСПао (MCX:BSPB) - цена 113 руб. (-2,43%), оборот 63,16 млн. руб.BSPB ) - цена 113 руб. (-2,43%), оборот 63,16 млн. руб. 

МРСКСиб - цена 0,3 руб. (-0,99%), оборот 1,1 млн. руб.

ГМКНорНик (MCX:GMKN) - цена 14404 руб. (-0,48%), оборот 293,34 млн. руб.GMKN ) - цена 14404 руб. (-0,48%), оборот 293,34 млн. руб. 

ТГК-1 (MCX:TGKA) - цена 0,00788 руб. (-0,4%), оборот 7,79 млн. руб.TGKA ) - цена 0,00788 руб. (-0,4%), оборот 7,79 млн. руб. 

ДетскийМир (MCX:DSKY) - цена 69,42 руб. (-0,4%), оборот 3,63 млн. руб.DSKY ) - цена 69,42 руб. (-0,4%), оборот 3,63 млн. руб. 

Цены остальных активно торгуемых акций:

Сбербанк (MCX:SBER) - цена 164,98 руб. (+0,99%), оборот 2659,73 млн. руб.SBER ) - цена 164,98 руб. (+0,99%), оборот 2659,73 млн. руб. 

ПолюсЗолот (MCX:PLZL) - цена 8806,5 руб. (+0,73%), оборот 811,45 млн. руб.PLZL ) - цена 8806,5 руб. (+0,73%), оборот 811,45 млн. руб. 

ГАЗПРОМао (MCX:GAZP) - цена 155,71 руб. (+0,26%), оборот 562,12 млн. руб.GAZP ) - цена 155,71 руб. (+0,26%), оборот 562,12 млн. руб. 

ММК (MCX:MAGN) - цена 39,29 руб. (+1,26%), оборот 360,09 млн. руб.MAGN ) - цена 39,29 руб. (+1,26%), оборот 360,09 млн. руб. 

Polymetal (MCX:POLY) - цена 484,1 руб. (+0,75%), оборот 233,94 млн. руб.POLY ) - цена 484,1 руб. (+0,75%), оборот 233,94 млн. руб. 


Источник данных - ЗАО ""Фондовая биржа ММВБ""
Это автоматическое сообщение.","24.02.2023, 13:15",https://ru.investing.com/news/stock-market-news/article-2231749
Рынок акций Московской биржи по состоянию на 10:30 мск 24 февраля растет,"© Reuters. Рынок акций Московской биржи по состоянию на 10:30 мск 24 февраля растет

По состоянию на 10:30 мск индекс РТС повысился на 0,75 пункта (0,081%) по сравнению с закрытием предыдущего торгового дня и составляет 930,18 пункта.РТС повысился на 0,75 пункта (0,081%) по сравнению с закрытием предыдущего торгового дня и составляет 930,18 пункта. 
Торги идут с активностью ниже средней. Объем торгов по акциям на ФБ ММВБ на 10:30 составил 1374,66 млн рублей, что примерно на 50% ниже среднего уровня за последний месяц.

Лидеры роста:

РусАкваао - цена 610 руб. (+0,99%), оборот 0,7 млн. руб.

ФосАгроао (MCX:PHOR) - цена 6729 руб. (+0,84%), оборот 23,64 млн. руб.PHOR ) - цена 6729 руб. (+0,84%), оборот 23,64 млн. руб. 

Аптеки36и6 - цена 12,97 руб. (+0,7%), оборот 0,52 млн. руб.

МРСКУр - цена 0,1822 руб. (+0,55%), оборот 0,03 млн. руб.

Распадская (MCX:RASP) - цена 246,3 руб. (+0,51%), оборот 2,95 млн. руб.RASP ) - цена 246,3 руб. (+0,51%), оборот 2,95 млн. руб. 

Лидеры падения:

АшинскийМЗ - цена 45,38 руб. (-1,18%), оборот 2,42 млн. руб.

ПолюсЗолот (MCX:PLZL) - цена 8699 руб. (-0,5%), оборот 155,83 млн. руб.PLZL ) - цена 8699 руб. (-0,5%), оборот 155,83 млн. руб. 

RUSALplc - цена 39,86 руб. (-0,47%), оборот 10,97 млн. руб.

Мечелап - цена 156,4 руб. (-0,35%), оборот 0,58 млн. руб.

МРСКСиб - цена 0,302 руб. (-0,33%), оборот 0,06 млн. руб.

Цены остальных активно торгуемых акций:

Сбербанк (MCX:SBER) - цена 163,73 руб. (+0,22%), оборот 283,75 млн. руб.SBER ) - цена 163,73 руб. (+0,22%), оборот 283,75 млн. руб. 

ММК (MCX:MAGN) - цена 38,945 руб. (+0,37%), оборот 88,95 млн. руб.MAGN ) - цена 38,945 руб. (+0,37%), оборот 88,95 млн. руб. 

АЛРОСАао (MCX:ALRS) - цена 60,12 руб. (+0,28%), оборот 58,91 млн. руб.ALRS ) - цена 60,12 руб. (+0,28%), оборот 58,91 млн. руб. 

СевСт-ао - цена 1029,4 руб. (+0,35%), оборот 57,52 млн. руб.

ГАЗПРОМао (MCX:GAZP) - цена 155,6 руб. (+0,19%), оборот 50,53 млн. руб.GAZP ) - цена 155,6 руб. (+0,19%), оборот 50,53 млн. руб. 


Источник данных - ЗАО ""Фондовая биржа ММВБ""
Это автоматическое сообщение.","24.02.2023, 10:27",https://ru.investing.com/news/stock-market-news/article-2231719
